term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos
honours,48,6.497013404150779e-05,13.909863792789208,7,"{'NN', 'VBP', 'VBD', 'VBZ', 'NNS', 'VB'}",NNS,0,honour,honour,hono,6
honourthe,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,honourth,honourth,honourth,1
honourwhat,1,1.3535444591980791e-06,19.494826293510364,10,{'WP'},WP,0,honourwhat,honourwhat,honourwh,1
hoofs,3,4.060633377594237e-06,17.909863792789206,5,{'NN'},NN,0,hoof,hoof,hoof,1
hook,9,1.2181900132782712e-05,16.324901292068052,4,{'NN'},NN,0,hook,hook,hook,1
hooked,1,1.3535444591980791e-06,19.494826293510364,6,{'JJ'},JJ,0,hook,hook,hook,1
hooks,1,1.3535444591980791e-06,19.494826293510364,5,{'NNS'},NNS,0,hook,hook,hook,1
hoopoe,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,hoopo,hoopo,hoopo,1
hoot,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,hoot,hoot,hoot,1
hooting,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,hoot,hoot,hoot,1
hop,1,1.3535444591980791e-06,19.494826293510364,3,{'VB'},VB,0,hop,hop,hop,1
hope,131,0.00017731432415494836,12.461403291972912,4,"{'VB', 'NN', 'VBP'}",NN,0,hope,hope,hop,3
hopeful,7,9.474811214386553e-06,16.68747137145276,7,{'NN'},NN,0,hope,hope,hop,1
hopeless,2,2.7070889183961583e-06,18.494826293510364,8,{'JJ'},JJ,0,hopeless,hopeless,hopeless,1
hopelessly,2,2.7070889183961583e-06,18.494826293510364,10,{'RB'},RB,0,hopelessli,hopeless,hopeless,1
hopes,18,2.4363800265565424e-05,15.32490129206805,5,"{'NNS', 'NN', 'JJ', 'VBZ'}",NNS,0,hope,hope,hop,4
hoping,5,6.7677222959903955e-06,17.172898198623002,6,{'VBG'},VBG,0,hope,hope,hop,1
hoplite,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,hoplit,hoplit,hoplit,1
hoplites,2,2.7070889183961583e-06,18.494826293510364,8,"{'NNS', 'NN'}",NN,0,hoplit,hoplit,hoplit,2
horizon,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,horizon,horizon,horizon,1
horizontally,2,2.7070889183961583e-06,18.494826293510364,12,"{'NN', 'RB'}",NN,0,horizont,horizont,horizont,2
horn,4,5.4141778367923166e-06,17.494826293510364,4,"{'NN', 'JJ'}",NN,0,horn,horn,horn,2
horned,2,2.7070889183961583e-06,18.494826293510364,6,"{'VBN', 'VBD'}",VBD,0,horn,horn,horn,2
hornets,1,1.3535444591980791e-06,19.494826293510364,7,{'JJ'},JJ,0,hornet,hornet,hornet,1
hornless,3,4.060633377594237e-06,17.909863792789206,8,"{'NNS', 'NN'}",NN,0,hornless,hornless,hornless,2
horns,7,9.474811214386553e-06,16.68747137145276,5,"{'NNS', 'NN'}",NN,0,horn,horn,horn,2
horrible,5,6.7677222959903955e-06,17.172898198623002,8,"{'NN', 'JJ'}",JJ,0,horribl,horribl,horr,2
horribly,2,2.7070889183961583e-06,18.494826293510364,8,"{'VB', 'RB'}",RB,0,horribl,horribl,horr,2
horrid,3,4.060633377594237e-06,17.909863792789206,6,"{'NN', 'JJ'}",JJ,0,horrid,horrid,horrid,2
horrors,2,2.7070889183961583e-06,18.494826293510364,7,{'NN'},NN,0,horror,horror,hor,1
horse,58,7.850557863348858e-05,13.636845298382791,5,"{'CD', 'NN'}",NN,0,hors,hors,hors,2
horseback,11,1.488898905117887e-05,16.035394674873068,9,{'NN'},NN,0,horseback,horseback,horseback,1
horseman,9,1.2181900132782712e-05,16.324901292068052,8,"{'NN', 'JJ'}",NN,0,horseman,horseman,horsem,2
horsemans,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,horseman,horseman,horsem,1
horsemanship,11,1.488898905117887e-05,16.035394674873068,12,"{'VB', 'NN'}",NN,0,horsemanship,horsemanship,horsem,2
horsemen,8,1.0828355673584633e-05,16.494826293510364,8,"{'NNS', 'NN', 'VB'}",NN,0,horsemen,horsemen,horsem,3
horserace,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,horserac,horserac,horserac,1
horses,72,9.74552010622617e-05,13.32490129206805,6,"{'NNS', 'NN', 'VB', 'VBZ'}",NNS,0,hors,hors,hors,4
hortatory,2,2.7070889183961583e-06,18.494826293510364,9,"{'NN', 'JJ'}",JJ,0,hortatori,hortatori,hort,2
hospitable,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,hospit,hospit,hospit,1
hospitably,1,1.3535444591980791e-06,19.494826293510364,10,{'RB'},RB,0,hospit,hospit,hospit,1
hospitality,7,9.474811214386553e-06,16.68747137145276,11,"{'NN', 'JJ'}",NN,0,hospit,hospit,hospit,2
host,8,1.0828355673584633e-05,16.494826293510364,4,{'NN'},NN,0,host,host,host,1
hostages,2,2.7070889183961583e-06,18.494826293510364,8,"{'NNS', 'VBD'}",NNS,0,hostag,hostag,host,2
hostile,6,8.121266755188474e-06,16.909863792789206,7,"{'NN', 'JJ'}",JJ,0,hostil,hostil,hostil,2
hosts,3,4.060633377594237e-06,17.909863792789206,5,"{'NNS', 'NN', 'JJ'}",JJ,0,host,host,host,3
hot,33,4.466696715353661e-05,14.45043217415191,3,"{'VB', 'NN', 'JJ'}",JJ,0,hot,hot,hot,3
hotter,6,8.121266755188474e-06,16.909863792789206,6,{'NN'},NN,0,hotter,hotter,hot,1
hottest,1,1.3535444591980791e-06,19.494826293510364,7,{'JJS'},JJS,0,hottest,hottest,hottest,1
hound,2,2.7070889183961583e-06,18.494826293510364,5,{'NN'},NN,0,hound,hound,hound,1
hounds,2,2.7070889183961583e-06,18.494826293510364,6,"{'NNS', 'NN'}",NN,0,hound,hound,hound,2
hour,47,6.361658958230971e-05,13.940237441832727,4,"{'NN', 'PDT'}",NN,0,hour,hour,hour,2
hours,7,9.474811214386553e-06,16.68747137145276,5,"{'NNS', 'NN'}",NN,0,hour,hour,hour,2
house,143,0.00019355685766532532,12.334954956731973,5,"{'NNP', 'NN'}",NN,0,hous,hous,hous,2
housed,1,1.3535444591980791e-06,19.494826293510364,6,{'VBG'},VBG,0,hous,hous,hous,1
household,7,9.474811214386553e-06,16.68747137145276,9,{'NN'},NN,0,household,household,household,1
householder,2,2.7070889183961583e-06,18.494826293510364,11,"{'VB', 'NN'}",NN,0,household,household,household,2
householders,1,1.3535444591980791e-06,19.494826293510364,12,{'NNS'},NNS,0,household,household,household,1
households,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,household,household,household,1
housekeepers,1,1.3535444591980791e-06,19.494826293510364,12,{'NNS'},NNS,0,housekeep,housekeep,housekeep,1
housekeeping,2,2.7070889183961583e-06,18.494826293510364,12,"{'VBG', 'NN'}",NN,0,housekeep,housekeep,housekeep,2
houses,60,8.121266755188475e-05,13.587935697901845,6,"{'NNS', 'NN', 'VB', 'PDT'}",NNS,0,hous,hous,hous,4
hover,2,2.7070889183961583e-06,18.494826293510364,5,{'VBP'},VBP,0,hover,hover,hov,1
hovering,2,2.7070889183961583e-06,18.494826293510364,8,{'VBG'},VBG,0,hover,hover,hov,1
how,1140,0.0015430406834858101,9.34000818445826,3,"{'WRB', 'CD', 'NNP', 'NN', 'VBP', 'VBD', 'VB', 'NNS', 'PRP', 'JJ'}",WRB,1,how,how,how,10
however,188,0.00025446635832923885,11.940237441832727,7,"{'PDT', 'NNP', 'NN', 'VBD', 'VBZ', 'NNS', 'VB', 'RB', 'VBN', 'JJ'}",NN,0,howev,howev,howev,10
howl,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,howl,howl,howl,1
howling,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,howl,howl,howl,1
howlings,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,howl,howl,howl,1
hue,5,6.7677222959903955e-06,17.172898198623002,3,{'NN'},NN,0,hue,hue,hue,1
hues,1,1.3535444591980791e-06,19.494826293510364,4,{'NNS'},NNS,0,hue,hue,hue,1
hug,1,1.3535444591980791e-06,19.494826293510364,3,{'VBP'},VBP,0,hug,hug,hug,1
huge,4,5.4141778367923166e-06,17.494826293510364,4,{'JJ'},JJ,0,huge,huge,hug,1
hull,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,hull,hull,hul,1
human,319,0.0004317806824841872,11.177413679745493,5,"{'NNP', 'NN', 'VBP', 'VB', 'VBN', 'JJ'}",JJ,0,human,human,hum,6
humanand,1,1.3535444591980791e-06,19.494826293510364,8,{'VBP'},VBP,0,humanand,humanand,humanand,1
humanities,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,human,human,hum,1
humanity,3,4.060633377594237e-06,17.909863792789206,8,"{'NN', 'JJ'}",NN,0,human,human,hum,2
humanize,1,1.3535444591980791e-06,19.494826293510364,8,{'VB'},VB,0,human,human,hum,1
humanized,1,1.3535444591980791e-06,19.494826293510364,9,{'VBD'},VBD,0,human,human,hum,1
humble,8,1.0828355673584633e-05,16.494826293510364,6,"{'VB', 'JJ'}",JJ,0,humbl,humbl,humbl,2
humbled,4,5.4141778367923166e-06,17.494826293510364,7,"{'VBN', 'JJ'}",JJ,0,humbl,humbl,humbl,2
humbler,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,humbler,humbler,humbl,1
humbling,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,humbl,humbl,humbl,1
humbly,1,1.3535444591980791e-06,19.494826293510364,6,{'VB'},VB,0,humbl,humbl,humbl,1
humility,2,2.7070889183961583e-06,18.494826293510364,8,{'NN'},NN,0,humil,humil,humil,1
humming,1,1.3535444591980791e-06,19.494826293510364,7,{'VBG'},VBG,0,hum,hum,hum,1
humour,4,5.4141778367923166e-06,17.494826293510364,6,"{'VB', 'NN'}",NN,0,humour,humour,humo,2
humours,4,5.4141778367923166e-06,17.494826293510364,7,"{'NNS', 'NN'}",NNS,0,humour,humour,humo,2
hundred,24,3.2485067020753894e-05,14.909863792789208,7,"{'CD', 'NN', 'JJ'}",JJ,0,hundr,hundr,hundr,3
hunger,28,3.789924485754621e-05,14.687471371452759,6,"{'VB', 'NNP', 'NN', 'JJR'}",NN,0,hunger,hunger,hung,4
hungering,3,4.060633377594237e-06,17.909863792789206,9,"{'VBG', 'VB'}",VBG,0,hunger,hunger,hung,2
hungers,3,4.060633377594237e-06,17.909863792789206,7,{'NNS'},NNS,0,hunger,hunger,hung,1
hungry,10,1.3535444591980791e-05,16.172898198623002,6,"{'NN', 'VBN', 'JJ'}",JJ,0,hungri,hungri,hungry,3
hunt,11,1.488898905117887e-05,16.035394674873068,4,"{'VB', 'NN', 'VBP'}",VB,0,hunt,hunt,hunt,3
hunted,4,5.4141778367923166e-06,17.494826293510364,6,"{'VBN', 'VBP', 'JJ'}",VBN,0,hunt,hunt,hunt,3
hunter,6,8.121266755188474e-06,16.909863792789206,6,{'NN'},NN,0,hunter,hunter,hunt,1
hunters,8,1.0828355673584633e-05,16.494826293510364,7,"{'NNS', 'NN', 'JJ'}",NNS,0,hunter,hunter,hunt,3
hunting,57,7.715203417429051e-05,13.661936279345621,7,"{'VBG', 'NNP', 'NN', 'PDT'}",NN,0,hunt,hunt,hunt,4
hunts,2,2.7070889183961583e-06,18.494826293510364,5,{'VBZ'},VBZ,0,hunt,hunt,hunt,1
huntsman,5,6.7677222959903955e-06,17.172898198623002,8,{'NN'},NN,0,huntsman,huntsman,huntsm,1
huntsmans,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,huntsman,huntsman,huntsm,1
huntsmen,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,huntsmen,huntsmen,huntsm,1
hurl,1,1.3535444591980791e-06,19.494826293510364,4,{'VB'},VB,0,hurl,hurl,hurl,1
hurled,1,1.3535444591980791e-06,19.494826293510364,6,{'VBN'},VBN,0,hurl,hurl,hurl,1
hurling,5,6.7677222959903955e-06,17.172898198623002,7,"{'VBG', 'NN'}",NN,0,hurl,hurl,hurl,2
hurrah,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,hurrah,hurrah,hurrah,1
hurried,2,2.7070889183961583e-06,18.494826293510364,7,{'VBN'},VBN,0,hurri,hurri,hurry,1
hurries,1,1.3535444591980791e-06,19.494826293510364,7,{'NNS'},NNS,0,hurri,hurri,hurry,1
hurry,10,1.3535444591980791e-05,16.172898198623002,5,"{'VB', 'NN', 'RB', 'JJ'}",NN,0,hurri,hurri,hurry,4
hurrying,2,2.7070889183961583e-06,18.494826293510364,8,{'VBG'},VBG,0,hurri,hurri,hurry,1
hurt,21,2.842443364315966e-05,15.102508870731603,4,"{'PDT', 'NN', 'VBP', 'VB', 'VBN'}",NN,0,hurt,hurt,hurt,5
hurtful,33,4.466696715353661e-05,14.45043217415191,7,"{'NNP', 'NN', 'VBP', 'JJ', 'PRP$'}",JJ,0,hurt,hurt,hurt,5
hurtfully,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,hurt,hurt,hurt,1
hurtfulness,2,2.7070889183961583e-06,18.494826293510364,11,{'NN'},NN,0,hurt,hurt,hurt,1
hurting,1,1.3535444591980791e-06,19.494826293510364,7,{'VBG'},VBG,0,hurt,hurt,hurt,1
hurts,7,9.474811214386553e-06,16.68747137145276,5,"{'NNS', 'VBZ'}",NNS,0,hurt,hurt,hurt,2
husband,20,2.7070889183961582e-05,15.172898198623,7,{'NN'},NN,0,husband,husband,husband,1
husbandman,24,3.2485067020753894e-05,14.909863792789208,10,{'NN'},NN,0,husbandman,husbandman,husbandm,1
husbandmen,28,3.789924485754621e-05,14.687471371452759,10,"{'NNS', 'NN', 'VBP', 'JJ'}",NNS,0,husbandmen,husbandmen,husbandm,4
husbandry,16,2.1656711347169266e-05,15.494826293510362,9,"{'VB', 'NN', 'VBP', 'JJ'}",NN,0,husbandri,husbandri,husbandry,4
husbands,2,2.7070889183961583e-06,18.494826293510364,8,"{'NNS', 'NN'}",NN,0,husband,husband,husband,2
hush,1,1.3535444591980791e-06,19.494826293510364,4,{'CD'},CD,0,hush,hush,hush,1
hut,1,1.3535444591980791e-06,19.494826293510364,3,{'NN'},NN,0,hut,hut,hut,1
hydra,2,2.7070889183961583e-06,18.494826293510364,5,"{'NNP', 'NN'}",NN,0,hydra,hydra,hydr,2
hymeneal,3,4.060633377594237e-06,17.909863792789206,8,{'NN'},NN,0,hymen,hymen,hym,1
hymeneals,1,1.3535444591980791e-06,19.494826293510364,9,{'NNS'},NNS,0,hymen,hymen,hym,1
hymn,13,1.7596077969575026e-05,15.794386575369272,4,"{'VB', 'NN'}",NN,0,hymn,hymn,hymn,2
hymning,4,5.4141778367923166e-06,17.494826293510364,7,{'VBG'},VBG,0,hymn,hymn,hymn,1
hymns,14,1.8949622428773105e-05,15.687471371452759,5,"{'NNS', 'NN', 'VBZ'}",NN,0,hymn,hymn,hymn,3
hyperborean,1,1.3535444591980791e-06,19.494826293510364,11,{'NNP'},NNP,0,hyperborean,hyperborean,hyperb,1
hypocritical,1,1.3535444591980791e-06,19.494826293510364,12,{'JJ'},JJ,0,hypocrit,hypocrit,hypocrit,1
hypotenuse,3,4.060633377594237e-06,17.909863792789206,10,{'NN'},NN,0,hypotenus,hypotenus,hypotenus,1
hypotheses,12,1.6242533510376947e-05,15.909863792789208,10,"{'NNS', 'NN'}",NNS,0,hypothes,hypothes,hypothes,2
hypothesesthat,1,1.3535444591980791e-06,19.494826293510364,14,{'WP'},WP,0,hypothesesthat,hypothesesthat,hypothesesth,1
hypothesis,35,4.7374056071932766e-05,14.365543276565397,10,{'NN'},NN,0,hypothesi,hypothesi,hypothes,1
hypothetical,1,1.3535444591980791e-06,19.494826293510364,12,{'VBN'},VBN,0,hypothet,hypothet,hypothet,1
hyppolytus,1,1.3535444591980791e-06,19.494826293510364,10,{'NNP'},NNP,0,hyppolytu,hyppolytus,hyppolyt,1
i,9926,0.013435282302000133,6.217829554213243,1,"{'MD', 'CC', 'CD', 'NNP', 'NN', 'POS', 'VBP', 'NNS', 'VB', 'RB', 'PRP', 'JJ'}",PRP,1,i,i,i,12
iambic,6,8.121266755188474e-06,16.909863792789206,6,"{'NNP', 'NN', 'VBP', 'JJ'}",JJ,0,iambic,iambic,iamb,4
iamblichus,1,1.3535444591980791e-06,19.494826293510364,10,{'NNP'},NNP,0,iamblichu,iamblichus,iamblich,1
iapetus,1,1.3535444591980791e-06,19.494826293510364,7,{'NNP'},NNP,0,iapetu,iapetus,iapet,1
iatrocles,1,1.3535444591980791e-06,19.494826293510364,9,{'NNP'},NNP,0,iatrocl,iatrocl,iatroc,1
iberians,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,iberian,iberian,ib,1
ibis,1,1.3535444591980791e-06,19.494826293510364,4,{'NNP'},NNP,0,ibi,ibi,ib,1
ibycus,2,2.7070889183961583e-06,18.494826293510364,6,{'NNP'},NNP,0,ibycu,ibycus,ibyc,1
iccus,2,2.7070889183961583e-06,18.494826293510364,5,{'NNP'},NNP,0,iccu,iccus,icc,1
ice,3,4.060633377594237e-06,17.909863792789206,3,{'NN'},NN,0,ice,ice,ic,1
icosahedron,3,4.060633377594237e-06,17.909863792789206,11,{'NN'},NN,0,icosahedron,icosahedron,icosahedron,1
icosahedronaccording,1,1.3535444591980791e-06,19.494826293510364,20,{'VBG'},VBG,0,icosahedronaccord,icosahedronaccord,icosahedronaccord,1
icosahedrons,1,1.3535444591980791e-06,19.494826293510364,12,{'NN'},NN,0,icosahedron,icosahedron,icosahedron,1
ida,3,4.060633377594237e-06,17.909863792789206,3,{'NNP'},NNP,0,ida,ida,id,1
idea,177,0.00023957736927806,12.027220743427366,4,"{'NNP', 'NN'}",NN,0,idea,idea,ide,2
ideal,26,3.519215593915005e-05,14.794386575369272,5,"{'NN', 'JJ'}",NN,0,ideal,ideal,id,2
idealism,2,2.7070889183961583e-06,18.494826293510364,8,{'NN'},NN,0,ideal,ideal,id,1
idealist,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,idealist,idealist,id,1
ideality,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,ideal,ideal,id,1
ideals,2,2.7070889183961583e-06,18.494826293510364,6,{'NNS'},NNS,0,ideal,ideal,id,1
ideas,114,0.00015430406834858102,12.661936279345621,5,"{'NNS', 'NN', 'VB', 'JJ'}",NNS,0,idea,idea,idea,4
ideathat,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,ideathat,ideathat,ideath,1
identical,5,6.7677222959903955e-06,17.172898198623002,9,{'JJ'},JJ,0,ident,ident,id,1
identified,10,1.3535444591980791e-05,16.172898198623002,10,"{'VBN', 'VBD', 'JJ'}",VBN,0,identifi,identifi,ident,3
identifies,2,2.7070889183961583e-06,18.494826293510364,10,{'VBZ'},VBZ,0,identifi,identifi,ident,1
identify,3,4.060633377594237e-06,17.909863792789206,8,{'VB'},VB,0,identifi,identifi,ident,1
identity,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,ident,ident,id,1
idiot,3,4.060633377594237e-06,17.909863792789206,5,{'NN'},NN,0,idiot,idiot,idiot,1
idiotic,1,1.3535444591980791e-06,19.494826293510364,7,{'POS'},POS,0,idiot,idiot,idiot,1
idiots,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,idiot,idiot,idiot,1
idle,16,2.1656711347169266e-05,15.494826293510362,4,"{'VB', 'NN', 'JJ'}",JJ,0,idl,idl,idl,3
idleness,3,4.060633377594237e-06,17.909863792789206,8,"{'NN', 'JJ'}",NN,0,idl,idl,idl,2
idling,2,2.7070889183961583e-06,18.494826293510364,6,"{'VBG', 'VB'}",VB,0,idl,idl,idl,2
idol,2,2.7070889183961583e-06,18.494826293510364,4,{'NN'},NN,0,idol,idol,idol,1
idols,6,8.121266755188474e-06,16.909863792789206,5,"{'NNS', 'NN', 'VBP'}",NN,0,idol,idol,idol,3
ie,36,4.872760053113085e-05,14.32490129206805,2,"{'NNP', 'NN', 'VBP', 'VBD', 'NNS', 'VB', 'FW', 'JJ'}",NN,0,ie,ie,ie,8
iemenos,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,iemeno,iemeno,iemeno,1
ienai,7,9.474811214386553e-06,16.68747137145276,5,"{'NNS', 'NN', 'JJ'}",NN,0,ienai,ienai,iena,3
iesis,2,2.7070889183961583e-06,18.494826293510364,5,"{'NN', 'JJ'}",JJ,0,iesi,iesi,ies,2
iesthai,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,iesthai,iesthai,iestha,1
if,4332,0.005863554597246078,7.414008765902036,2,"{'IN', 'CC', 'CD', 'NNP', 'NN', 'POS', 'VBP', 'VBZ', 'VB', 'NNS', 'RB', 'PRP', 'JJ'}",IN,1,if,if,if,13
ignoble,20,2.7070889183961582e-05,15.172898198623,7,"{'NNP', 'NN', 'JJ'}",JJ,0,ignobl,ignobl,ignobl,3
ignominious,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,ignomini,ignomini,ignominy,1
ignominiously,2,2.7070889183961583e-06,18.494826293510364,13,{'RB'},RB,0,ignomini,ignomini,ignominy,1
ignoramuses,1,1.3535444591980791e-06,19.494826293510364,11,{'NNS'},NNS,0,ignoramus,ignoramus,ignoramus,1
ignorance,193,0.00026123408062522926,11.902369256242283,9,"{'POS', 'NNP', 'NN', 'VB', 'NNS', 'JJ'}",NN,0,ignor,ignor,ign,6
ignorant,164,0.00022198129130848496,12.13727428889228,8,"{'NN', 'VBP', 'VB', 'RB', 'JJ'}",JJ,0,ignor,ignor,ign,5
ignorantly,4,5.4141778367923166e-06,17.494826293510364,10,"{'VB', 'RB'}",RB,0,ignorantli,ignor,ign,2
ignorantthat,1,1.3535444591980791e-06,19.494826293510364,12,{'RB'},RB,0,ignorantthat,ignorantthat,ignorantth,1
ignored,1,1.3535444591980791e-06,19.494826293510364,7,{'VBN'},VBN,0,ignor,ignor,ign,1
ii,3,4.060633377594237e-06,17.909863792789206,2,{'NNP'},NNP,0,ii,ii,ii,1
il,11,1.488898905117887e-05,16.035394674873068,2,"{'VB', 'NNP', 'NN', 'VBP'}",NN,0,il,il,il,4
iliad,10,1.3535444591980791e-05,16.172898198623002,5,"{'NNP', 'NN'}",NNP,0,iliad,iliad,iliad,2
ilissus,4,5.4141778367923166e-06,17.494826293510364,7,{'NNP'},NNP,0,ilissu,ilissus,iliss,1
ilium,5,6.7677222959903955e-06,17.172898198623002,5,{'NNP'},NNP,0,ilium,ilium,il,1
ill,112,0.00015159697943018484,12.687471371452759,3,"{'NN', 'VBP', 'VB', 'NNS', 'RB', 'JJ'}",JJ,0,ill,ill,il,6
illegal,2,2.7070889183961583e-06,18.494826293510364,7,{'JJ'},JJ,0,illeg,illeg,illeg,1
illegality,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,illeg,illeg,illeg,1
illegitimate,1,1.3535444591980791e-06,19.494826293510364,12,{'JJ'},JJ,0,illegitim,illegitim,illegitim,1
illiberal,5,6.7677222959903955e-06,17.172898198623002,9,"{'VB', 'NN', 'JJ'}",JJ,0,illiber,illiber,illib,3
illiberality,4,5.4141778367923166e-06,17.494826293510364,12,"{'NN', 'JJ'}",NN,0,illiber,illiber,illib,2
illimitable,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,illimit,illimit,illimit,1
illiterate,1,1.3535444591980791e-06,19.494826293510364,10,{'VB'},VB,0,illiter,illiter,illit,1
illness,6,8.121266755188474e-06,16.909863792789206,7,{'NN'},NN,0,ill,ill,il,1
illnesses,2,2.7070889183961583e-06,18.494826293510364,9,"{'NNS', 'VBZ'}",NNS,0,ill,ill,il,2
ills,7,9.474811214386553e-06,16.68747137145276,4,"{'NNS', 'NN', 'JJ'}",NN,0,ill,ill,il,3
illumined,2,2.7070889183961583e-06,18.494826293510364,9,"{'NN', 'JJ'}",JJ,0,illumin,illumin,illumin,2
illumining,1,1.3535444591980791e-06,19.494826293510364,10,{'VBG'},VBG,0,illumin,illumin,illumin,1
illusion,9,1.2181900132782712e-05,16.324901292068052,8,{'NN'},NN,0,illus,illus,illud,1
illusions,5,6.7677222959903955e-06,17.172898198623002,9,{'NNS'},NNS,0,illus,illus,illud,1
illusive,1,1.3535444591980791e-06,19.494826293510364,8,{'JJ'},JJ,0,illus,illus,illud,1
illusory,4,5.4141778367923166e-06,17.494826293510364,8,"{'NN', 'JJ'}",JJ,0,illusori,illusori,illus,2
illustrate,15,2.0303166887971187e-05,15.587935697901845,10,"{'VB', 'VBP'}",VB,0,illustr,illustr,illust,2
illustrated,5,6.7677222959903955e-06,17.172898198623002,11,{'VBN'},VBN,0,illustr,illustr,illust,1
illustrating,1,1.3535444591980791e-06,19.494826293510364,12,{'VBG'},VBG,0,illustr,illustr,illust,1
illustration,35,4.7374056071932766e-05,14.365543276565397,12,{'NN'},NN,0,illustr,illustr,illust,1
illustrations,3,4.060633377594237e-06,17.909863792789206,13,"{'NNS', 'NN'}",NNS,0,illustr,illustr,illust,2
illustrious,15,2.0303166887971187e-05,15.587935697901845,11,"{'NNP', 'JJ'}",JJ,0,illustri,illustri,illustry,2
ilthe,1,1.3535444591980791e-06,19.494826293510364,5,{'NNP'},NNP,0,ilth,ilth,ilth,1
image,113,0.00015295052388938294,12.674647331095176,5,"{'NNS', 'NN', 'JJ'}",NN,0,imag,imag,im,3
images,60,8.121266755188475e-05,13.587935697901845,6,"{'NNS', 'NN', 'VB', 'JJ'}",NNS,0,imag,imag,im,4
imagethere,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,imagether,imagether,imageth,1
imagethis,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,imagethi,imagethi,imageth,1
imaginable,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,imagin,imagin,imagin,1
imaginary,10,1.3535444591980791e-05,16.172898198623002,9,{'JJ'},JJ,0,imaginari,imaginari,imagin,1
imagination,10,1.3535444591980791e-05,16.172898198623002,11,"{'VB', 'NN', 'JJ'}",NN,0,imagin,imagin,imagin,3
imaginations,2,2.7070889183961583e-06,18.494826293510364,12,{'NNS'},NNS,0,imagin,imagin,imagin,1
imaginative,3,4.060633377594237e-06,17.909863792789206,11,{'JJ'},JJ,0,imagin,imagin,imagin,1
imagine,255,0.00034515383709551016,11.500472856651506,7,"{'NNP', 'NN', 'VBP', 'VB', 'JJ'}",VB,0,imagin,imagin,imagin,5
imagined,38,5.1434689449527006e-05,14.246898780066777,8,"{'NN', 'VBP', 'VBD', 'VBN', 'JJ'}",VBN,0,imagin,imagin,imagin,5
imagines,8,1.0828355673584633e-05,16.494826293510364,8,"{'NNS', 'NN', 'VBP', 'VBZ'}",VBZ,0,imagin,imagin,imagin,4
imaging,1,1.3535444591980791e-06,19.494826293510364,7,{'VBG'},VBG,0,imag,imag,im,1
imagining,9,1.2181900132782712e-05,16.324901292068052,9,"{'VBG', 'NN', 'VBP'}",VBG,0,imagin,imagin,imagin,3
imbecility,2,2.7070889183961583e-06,18.494826293510364,10,{'NN'},NN,0,imbecil,imbecil,imbecil,1
imbodies,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,imbodi,imbodi,imbody,1
