term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,df,idf,dfidf
deferred,2,2.7070889183961583e-06,18.494826293510364,8,"{'JJ', 'VBN'}",JJ,0,defer,defer,defer,2,0.3432689277873955,0.686537855574791,0.3432689277873955,0.5776387474491345,2,13.285691191330093,26.571382382660186
employments,4,5.4141778367923166e-06,17.494826293510364,11,"{'NNS', 'NN'}",NNS,0,employ,employ,employ,2,0.1715293925661589,0.6861175702646356,0.18070081368543064,0.2857137486355836,4,12.285691191330093,49.14276476532037
essences,5,6.767722295990396e-06,17.172898198623002,8,"{'NNS', 'NN'}",NNS,0,essenc,essenc,ess,2,0.13719199428707013,0.6859599714353506,0.04168558570189104,0.4431023369052863,5,11.96376309644273,59.81881548221365
critobulus,5,6.767722295990396e-06,17.172898198623002,10,{'NNP'},NNP,0,critobulu,critobulus,critobul,1,0.13718848964685115,0.6859424482342558,0.07524379305938823,0.33232675267896467,5,11.96376309644273,59.81881548221365
livelihood,2,2.7070889183961583e-06,18.494826293510364,10,{'NN'},NN,0,livelihood,livelihood,liv,1,0.3429527468020114,0.6859054936040228,0.3429527468020114,0.6038950541513679,2,13.285691191330093,26.571382382660186
slavish,5,6.767722295990396e-06,17.172898198623002,7,"{'JJ', 'NN', 'VB'}",JJ,0,slavish,slavish,slav,3,0.13713495827893654,0.6856747913946826,0.14242575114812772,0.2917990999132373,5,11.96376309644273,59.81881548221365
aristocracies,2,2.7070889183961583e-06,18.494826293510364,13,"{'NNS', 'NN'}",NN,0,aristocraci,aristocraci,aristocr,2,0.3428262484860717,0.6856524969721434,0.3428262484860717,0.5776387474491345,2,13.285691191330093,26.571382382660186
flat,6,8.121266755188474e-06,16.909863792789206,4,{'JJ'},JJ,0,flat,flat,flat,1,0.11426165222480017,0.6855699133488011,0.04567781456157098,0.4034734031244461,6,11.700728690608937,70.20437214365361
profoundly,2,2.7070889183961583e-06,18.494826293510364,10,{'RB'},RB,0,profoundli,profound,profound,1,0.3426864791414508,0.6853729582829016,0.3426864791414508,0.369046977536947,2,13.285691191330093,26.571382382660186
tellers,3,4.060633377594237e-06,17.909863792789206,7,{'NNS'},NNS,0,teller,teller,tel,1,0.22816127044504572,0.684483811335137,0.17398258480286213,0.48848956502342067,3,12.700728690608937,38.10218607182681
intimate,6,8.121266755188474e-06,16.909863792789206,8,"{'VB', 'JJ'}",VB,0,intim,intim,intim,2,0.11405768360332523,0.6843461016199514,0.1053133426767949,0.22942605275703798,6,11.700728690608937,70.20437214365361
artificial,5,6.767722295990396e-06,17.172898198623002,10,"{'JJ', 'NN'}",JJ,0,artifici,artifici,art,2,0.13683063512698226,0.6841531756349113,0.05179118223568281,0.28485150229625544,5,11.96376309644273,59.81881548221365
scorn,5,6.767722295990396e-06,17.172898198623002,5,"{'VB', 'VBP'}",VB,0,scorn,scorn,scorn,2,0.13682969182381746,0.6841484591190873,0.11077558422632157,0.22155116845264314,5,11.96376309644273,59.81881548221365
overturn,4,5.4141778367923166e-06,17.494826293510364,8,"{'VBP', 'NN', 'VB', 'JJ'}",JJ,0,overturn,overturn,overturn,4,0.17095710843307954,0.683828433732318,0.18490170689292784,0.24089590571235475,4,12.285691191330093,49.14276476532037
replies,6,8.121266755188474e-06,16.909863792789206,7,"{'NNS', 'VBD', 'NN', 'VBZ'}",VBZ,0,repli,repli,reply,4,0.11397072722238089,0.6838243633342852,0.06606950834930415,0.285383626600218,6,11.700728690608937,70.20437214365361
sowing,5,6.767722295990396e-06,17.172898198623002,6,"{'VBG', 'NN'}",NN,0,sow,sow,sow,2,0.13652218675200684,0.682610933760034,0.1196376309644273,0.3738675967638353,5,11.96376309644273,59.81881548221365
freely,19,2.5717344724763503e-05,15.246898780066775,6,"{'RB', 'NN'}",RB,0,freeli,freeli,fre,2,0.0379127350643543,0.6824292311583773,0.030988325054871934,0.13857213958750383,18,10.11576618988778,182.08379141798005
recites,3,4.060633377594237e-06,17.909863792789206,7,{'VBZ'},VBZ,0,recit,recit,recit,1,0.22743187569033327,0.6822956270709998,0.06614962859692154,0.5773058495731335,3,12.700728690608937,38.10218607182681
triremes,4,5.4141778367923166e-06,17.494826293510364,8,"{'NNS', 'NN'}",NNS,0,trirem,trirem,trirem,2,0.17054326056449196,0.6821730422579678,0.09282086454742608,0.45502559967889233,4,12.285691191330093,49.14276476532037
embrace,8,1.0828355673584631e-05,16.494826293510364,7,"{'VB', 'NN', 'VBP'}",VB,0,embrac,embrac,embrac,3,0.09743628591644789,0.6820540014151353,0.055991884240353604,0.25507413931716644,7,11.47833626927249,80.34835388490743
counsellor,4,5.4141778367923166e-06,17.494826293510364,10,{'NN'},NN,0,counsellor,counsellor,counsel,1,0.1705123995168927,0.6820495980675708,0.17044605336038068,0.31501772285461777,4,12.285691191330093,49.14276476532037
plentiful,3,4.060633377594237e-06,17.909863792789206,9,{'JJ'},JJ,0,plenti,plenti,plenty,1,0.22734423187315786,0.6820326956194736,0.23519867945572104,0.4233576230202979,3,12.700728690608937,38.10218607182681
restore,6,8.121266755188474e-06,16.909863792789206,7,"{'VB', 'VBP'}",VB,0,restor,restor,rest,2,0.1363175839637504,0.681587919818752,0.06996352687978204,0.4601447344785665,5,11.96376309644273,59.81881548221365
indefiniteness,4,5.4141778367923166e-06,17.494826293510364,14,"{'JJ', 'NN'}",NN,0,indefinit,indefinit,indefinit,2,0.17039145695591434,0.6815658278236574,0.07135986147037929,0.5119037996387539,4,12.285691191330093,49.14276476532037
despotism,3,4.060633377594237e-06,17.909863792789206,9,{'NN'},NN,0,despot,despot,despot,1,0.2271374604811425,0.6814123814434275,0.15302082759769806,0.4703973589114421,3,12.700728690608937,38.10218607182681
bile,22,2.977797810235774e-05,15.035394674873066,4,{'NN'},NN,0,bile,bile,bil,1,0.09730129075839425,0.6811090353087597,0.10694102114229027,0.17047034063275973,7,11.47833626927249,80.34835388490743
aether,8,1.0828355673584631e-05,16.494826293510364,6,"{'NNP', 'NN', 'VBZ'}",NN,0,aether,aether,aeth,3,0.08512937703191906,0.6810350162553525,0.053660248357722456,0.341990642161518,8,11.285691191330093,90.28552953064074
assurance,6,8.121266755188474e-06,16.909863792789206,9,{'NN'},NN,0,assur,assur,ass,1,0.11349510279991624,0.6809706167994974,0.04471062771172769,0.4178831675217477,6,11.700728690608937,70.20437214365361
controversial,4,5.4141778367923166e-06,17.494826293510364,13,"{'JJ', 'NN'}",JJ,0,controversi,controversi,controvers,2,0.17023281513477045,0.6809312605390818,0.12343315155984025,0.4236445238389687,4,12.285691191330093,49.14276476532037
annoyed,8,1.0828355673584631e-05,16.494826293510364,7,"{'JJ', 'VBN'}",VBN,0,annoy,annoy,annoy,2,0.0851068184097885,0.6808545472783079,0.0756426535621083,0.15674571099069573,8,11.285691191330093,90.28552953064074
prohibited,5,6.767722295990396e-06,17.172898198623002,10,"{'JJ', 'VBN'}",VBN,0,prohibit,prohibit,prohibit,2,0.1361252592777907,0.6806262963889536,0.15338157815952216,0.22155116845264314,5,11.96376309644273,59.81881548221365
brightest,8,1.0828355673584631e-05,16.494826293510364,9,"{'JJS', 'NN', 'VBN'}",JJS,0,brightest,brightest,brightest,3,0.08506063956749221,0.6804851165399377,0.04785845376994023,0.3224483197522884,8,11.285691191330093,90.28552953064074
enrol,1,1.3535444591980791e-06,19.494826293510364,5,{'VB'},VB,0,enrol,enrol,enrol,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
bass,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,bass,bass,bass,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
meas,1,1.3535444591980791e-06,19.494826293510364,4,{'VB'},VB,0,mea,mea,mea,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
keenest,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,keenest,keenest,keenest,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
torches,1,1.3535444591980791e-06,19.494826293510364,7,{'NNS'},NNS,0,torch,torch,torch,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
halve,1,1.3535444591980791e-06,19.494826293510364,5,{'VB'},VB,0,halv,halv,halv,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
allege,1,1.3535444591980791e-06,19.494826293510364,6,{'VB'},VB,0,alleg,alleg,alleg,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
summing,1,1.3535444591980791e-06,19.494826293510364,7,{'VBG'},VBG,0,sum,sum,sum,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
propensities,1,1.3535444591980791e-06,19.494826293510364,12,{'NN'},NN,0,propens,propens,propens,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
tenor,1,1.3535444591980791e-06,19.494826293510364,5,{'JJ'},JJ,0,tenor,tenor,ten,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
discard,1,1.3535444591980791e-06,19.494826293510364,7,{'VBP'},VBP,0,discard,discard,discard,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
alighted,1,1.3535444591980791e-06,19.494826293510364,8,{'VBN'},VBN,0,alight,alight,alight,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
egress,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,egress,egress,egress,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
inadmissible,2,2.7070889183961583e-06,18.494826293510364,12,"{'JJ', 'NN'}",JJ,0,inadmiss,inadmiss,inadmiss,2,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
illusive,1,1.3535444591980791e-06,19.494826293510364,8,{'JJ'},JJ,0,illus,illus,illud,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
unjustdoes,1,1.3535444591980791e-06,19.494826293510364,10,{'NNS'},NNS,0,unjustdo,unjustdo,unjustdo,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
dullest,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,dullest,dullest,dullest,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
lengthwise,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,lengthwis,lengthwis,lengthw,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
carded,1,1.3535444591980791e-06,19.494826293510364,6,{'JJ'},JJ,0,card,card,card,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
plutus,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,plutu,plutus,plut,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
espoused,1,1.3535444591980791e-06,19.494826293510364,8,{'VBD'},VBD,0,espous,espous,esp,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
misled,1,1.3535444591980791e-06,19.494826293510364,6,{'NNS'},NNS,0,misl,misl,misl,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
menlovers,1,1.3535444591980791e-06,19.494826293510364,9,{'NNS'},NNS,0,menlov,menlov,menlov,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
toned,1,1.3535444591980791e-06,19.494826293510364,5,{'VBD'},VBD,0,tone,tone,ton,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
foundin,1,1.3535444591980791e-06,19.494826293510364,7,{'VBN'},VBN,0,foundin,foundin,foundin,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
ghost,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,ghost,ghost,ghost,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
reassert,1,1.3535444591980791e-06,19.494826293510364,8,{'VB'},VB,0,reassert,reassert,reassert,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
encloses,1,1.3535444591980791e-06,19.494826293510364,8,{'VBZ'},VBZ,0,enclos,enclos,enclos,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
breadthwise,1,1.3535444591980791e-06,19.494826293510364,11,{'NN'},NN,0,breadthwis,breadthwis,breadthw,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
emptiness,1,1.3535444591980791e-06,19.494826293510364,9,{'RB'},RB,0,empti,empti,empty,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
aexonian,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,aexonian,aexonian,aexon,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
wisethat,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,wisethat,wisethat,wiseth,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
sharers,1,1.3535444591980791e-06,19.494826293510364,7,{'NNS'},NNS,0,sharer,sharer,shar,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
deteriorating,1,1.3535444591980791e-06,19.494826293510364,13,{'VBG'},VBG,0,deterior,deterior,detery,1,0.6802710091109567,0.6802710091109567,0.6802710091109567,0.6802710091109567,1,14.285691191330093,14.285691191330093
avarice,8,1.0828355673584631e-05,16.494826293510364,7,{'NN'},NN,0,avaric,avaric,av,1,0.0850156704476053,0.6801253635808423,0.03902787699737211,0.2752607607641486,8,11.285691191330093,90.28552953064074
pythagorean,14,1.8949622428773105e-05,15.68747137145276,11,{'NNP'},NNP,0,pythagorean,pythagorean,pyth,1,0.05230184114445892,0.6799239348779661,0.036500867148927585,0.2461686389113721,13,10.585251473189,137.608269151457
reminiscence,3,4.060633377594237e-06,17.909863792789206,12,"{'VB', 'NN'}",NN,0,reminisc,reminisc,reminisc,2,0.22659509139770873,0.6797852741931262,0.06719962270163458,0.5773058495731335,3,12.700728690608937,38.10218607182681
disproved,2,2.7070889183961583e-06,18.494826293510364,9,"{'NN', 'VBN'}",NN,0,disprov,disprov,disprov,2,0.33978749849949086,0.6795749969989817,0.33978749849949086,0.3907556232744145,2,13.285691191330093,26.571382382660186
riding,10,1.3535444591980793e-05,16.172898198623002,6,"{'VB', 'VBG', 'NN'}",NN,0,ride,ride,rid,3,0.06790506616720715,0.6790506616720715,0.03511649516879192,0.2068634546498628,10,10.96376309644273,109.6376309644273
inexperienced,9,1.2181900132782712e-05,16.324901292068052,13,"{'CD', 'JJ', 'NN', 'VBN'}",VBN,0,inexperienc,inexperienc,inexpery,4,0.07540555164640766,0.6786499648176691,0.08892612951910225,0.1792865514498029,9,11.11576618988778,100.04189570899003
pramnian,3,4.060633377594237e-06,17.909863792789206,8,{'JJ'},JJ,0,pramnian,pramnian,pramn,1,0.22620578877064937,0.6786173663119481,0.14942033753657571,0.4233576230202979,3,12.700728690608937,38.10218607182681
cubits,3,4.060633377594237e-06,17.909863792789206,6,{'NNS'},NNS,0,cubit,cubit,cubit,1,0.22612980588860687,0.6783894176658206,0.22281980158963047,0.31751821726522345,3,12.700728690608937,38.10218607182681
destructions,3,4.060633377594237e-06,17.909863792789206,12,{'NNS'},NNS,0,destruct,destruct,destruct,1,0.22612124528222952,0.6783637358466885,0.2309223398292534,0.43795616174513574,3,12.700728690608937,38.10218607182681
juxtaposition,4,5.4141778367923166e-06,17.494826293510364,13,{'NN'},NN,0,juxtaposit,juxtaposit,juxtaposit,1,0.2260650317079146,0.6781950951237438,0.12764551447848177,0.45359745323603345,3,12.700728690608937,38.10218607182681
unfair,6,8.121266755188474e-06,16.909863792789206,6,{'JJ'},JJ,0,unfair,unfair,unfair,1,0.11298000641437571,0.6778800384862542,0.11561759755615333,0.1918152244362121,6,11.700728690608937,70.20437214365361
despoiling,3,4.060633377594237e-06,17.909863792789206,10,"{'VBG', 'NN'}",NN,0,despoil,despoil,despoil,2,0.22587183527040797,0.6776155058112239,0.21897808087256787,0.2822384153468653,3,12.700728690608937,38.10218607182681
coincide,6,8.121266755188474e-06,16.909863792789206,8,"{'VBP', 'NN', 'VB', 'JJ'}",NN,0,coincid,coincid,coincid,4,0.11276001880010005,0.6765601128006002,0.04991710441427737,0.34413907913555697,6,11.700728690608937,70.20437214365361
undivided,9,1.2181900132782712e-05,16.324901292068052,9,"{'JJ', 'NN', 'VBN'}",JJ,0,undivid,undivid,undivid,3,0.0751720783641893,0.6765487052777036,0.04376285901530622,0.33684139969356913,9,11.11576618988778,100.04189570899003
similarity,9,1.2181900132782712e-05,16.324901292068052,10,{'NN'},NN,0,similar,similar,simil,1,0.07516680403505918,0.6765012363155325,0.0328868822186029,0.3833022824099235,9,11.11576618988778,100.04189570899003
star,10,1.3535444591980793e-05,16.172898198623002,4,{'NN'},NN,0,star,star,star,1,0.09662411379987798,0.6763687965991458,0.04619048800512068,0.3890961447211013,7,11.47833626927249,80.34835388490743
begat,9,1.2181900132782712e-05,16.324901292068052,5,"{'JJ', 'NN', 'VBD', 'VBP'}",NN,0,begat,begat,beg,4,0.08451551917701915,0.6761241534161533,0.03974027601979917,0.26245793468209516,8,11.285691191330093,90.28552953064074
symp,5,6.767722295990396e-06,17.172898198623002,4,"{'NNP', 'NN'}",NNP,0,symp,symp,symp,2,0.16899547427326705,0.6759818970930682,0.13561285107970603,0.36134385856853213,4,12.285691191330093,49.14276476532037
panic,6,8.121266755188474e-06,16.909863792789206,5,"{'JJ', 'NN'}",JJ,0,panic,panic,pan,2,0.11261960612523442,0.6757176367514066,0.13612860760178147,0.21668016093720252,6,11.700728690608937,70.20437214365361
plaintiff,10,1.3535444591980793e-05,16.172898198623002,9,"{'JJ', 'NN'}",NN,0,plaintiff,plaintiff,plaintiff,2,0.09643575504286839,0.6750502853000787,0.05056535801441626,0.3702689119120158,7,11.47833626927249,80.34835388490743
guests,6,8.121266755188474e-06,16.909863792789206,6,"{'NNS', 'JJ', 'NN'}",NNS,0,guest,guest,guest,3,0.11247032610067255,0.6748219566040353,0.057937146905524005,0.43336032187440504,6,11.700728690608937,70.20437214365361
maidens,11,1.488898905117887e-05,16.035394674873068,7,"{'NNS', 'NN', 'VBZ'}",NNS,0,maiden,maiden,maid,3,0.07490332651125868,0.6741299386013281,0.028284392340681377,0.44463064759551124,9,11.11576618988778,100.04189570899003
pores,14,1.8949622428773105e-05,15.68747137145276,5,"{'NNS', 'NN'}",NNS,0,pore,pore,por,2,0.07487670791528292,0.6738903712375461,0.02988109190830049,0.255534854939949,9,11.11576618988778,100.04189570899003
